model,features,accuracy_vs_kaggle,improvement,tuned,params
dt,"family_size, is_alone, age_group, deck, is_child",0.76076,-0.01434,True,"{'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, is_alone, age_group, deck, women_children_first",0.77751,0.0024,True,"{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, is_alone, age_group, has_cabin, is_mother",0.77751,0.0024,True,"{'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, is_alone, age_group, has_cabin, sex_pclass",0.77272,-0.00239,True,"{'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, is_alone, age_group, has_cabin, is_child",0.77033,-0.00478,True,"{'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, is_alone, age_group, has_cabin, women_children_first",0.7799,0.00479,True,"{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, is_alone, age_group, is_mother, sex_pclass",0.78229,0.00718,True,"{'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, is_alone, age_group, is_mother, is_child",0.78229,0.00718,True,"{'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, is_alone, age_group, is_mother, women_children_first",0.7799,0.00479,True,"{'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, is_alone, age_group, sex_pclass, is_child",0.77511,0.0,True,"{'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, is_alone, age_group, sex_pclass, women_children_first",0.7799,0.00479,True,"{'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, is_alone, age_group, is_child, women_children_first",0.7799,0.00479,True,"{'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, is_alone, fare_per_person, deck, has_cabin",0.76794,-0.00717,True,"{'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, is_alone, fare_per_person, deck, is_mother",0.77751,0.0024,True,"{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, is_alone, fare_per_person, deck, sex_pclass",0.77511,0.0,True,"{'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 2}"
dt,"family_size, is_alone, fare_per_person, deck, is_child",0.77033,-0.00478,True,"{'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, is_alone, fare_per_person, deck, women_children_first",0.78229,0.00718,True,"{'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, is_alone, fare_per_person, has_cabin, is_mother",0.77751,0.0024,True,"{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, is_alone, fare_per_person, has_cabin, sex_pclass",0.77751,0.0024,True,"{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, is_alone, fare_per_person, has_cabin, is_child",0.77033,-0.00478,True,"{'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 2}"
dt,"family_size, is_alone, fare_per_person, has_cabin, women_children_first",0.77033,-0.00478,True,"{'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 2}"
dt,"family_size, is_alone, fare_per_person, is_mother, sex_pclass",0.77751,0.0024,True,"{'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 2}"
dt,"family_size, is_alone, fare_per_person, is_mother, is_child",0.77511,0.0,True,"{'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 2}"
dt,"family_size, is_alone, fare_per_person, is_mother, women_children_first",0.77751,0.0024,True,"{'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 2}"
dt,"family_size, is_alone, fare_per_person, sex_pclass, is_child",0.77511,0.0,True,"{'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 2}"
dt,"family_size, is_alone, fare_per_person, sex_pclass, women_children_first",0.77511,0.0,True,"{'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 2}"
dt,"family_size, is_alone, fare_per_person, is_child, women_children_first",0.76555,-0.00956,True,"{'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 4}"
dt,"family_size, is_alone, deck, has_cabin, is_mother",0.77033,-0.00478,True,"{'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, is_alone, deck, has_cabin, sex_pclass",0.77033,-0.00478,True,"{'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, is_alone, deck, has_cabin, is_child",0.76076,-0.01434,True,"{'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, is_alone, deck, has_cabin, women_children_first",0.77751,0.0024,True,"{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2}"
dt,"family_size, is_alone, deck, is_mother, sex_pclass",0.77033,-0.00478,True,"{'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, is_alone, deck, is_mother, is_child",0.76794,-0.00717,True,"{'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, is_alone, deck, is_mother, women_children_first",0.77751,0.0024,True,"{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2}"
dt,"family_size, is_alone, deck, sex_pclass, is_child",0.76076,-0.01434,True,"{'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, is_alone, deck, sex_pclass, women_children_first",0.77751,0.0024,True,"{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2}"
dt,"family_size, is_alone, deck, is_child, women_children_first",0.75837,-0.01673,True,"{'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, is_alone, has_cabin, is_mother, sex_pclass",0.76794,-0.00717,True,"{'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 2}"
dt,"family_size, is_alone, has_cabin, is_mother, is_child",0.77272,-0.00239,True,"{'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, is_alone, has_cabin, is_mother, women_children_first",0.77511,0.0,True,"{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, is_alone, has_cabin, sex_pclass, is_child",0.76555,-0.00956,True,"{'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, is_alone, has_cabin, sex_pclass, women_children_first",0.77511,0.0,True,"{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, is_alone, has_cabin, is_child, women_children_first",0.76076,-0.01434,True,"{'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, is_alone, is_mother, sex_pclass, is_child",0.78229,0.00718,True,"{'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, is_alone, is_mother, sex_pclass, women_children_first",0.78468,0.00957,True,"{'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, is_alone, is_mother, is_child, women_children_first",0.7799,0.00479,True,"{'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, is_alone, sex_pclass, is_child, women_children_first",0.7799,0.00479,True,"{'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 2}"
dt,"family_size, age_group, fare_per_person, deck, has_cabin",0.7799,0.00479,True,"{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, age_group, fare_per_person, deck, is_mother",0.7799,0.00479,True,"{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, age_group, fare_per_person, deck, sex_pclass",0.7799,0.00479,True,"{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, age_group, fare_per_person, deck, is_child",0.7799,0.00479,True,"{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, age_group, fare_per_person, deck, women_children_first",0.78229,0.00718,True,"{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, age_group, fare_per_person, has_cabin, is_mother",0.7799,0.00479,True,"{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, age_group, fare_per_person, has_cabin, sex_pclass",0.7799,0.00479,True,"{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, age_group, fare_per_person, has_cabin, is_child",0.7799,0.00479,True,"{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, age_group, fare_per_person, has_cabin, women_children_first",0.7799,0.00479,True,"{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2}"
dt,"family_size, age_group, fare_per_person, is_mother, sex_pclass",0.7799,0.00479,True,"{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, age_group, fare_per_person, is_mother, is_child",0.76794,-0.00717,True,"{'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 2}"
dt,"family_size, age_group, fare_per_person, is_mother, women_children_first",0.78229,0.00718,True,"{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, age_group, fare_per_person, sex_pclass, is_child",0.7799,0.00479,True,"{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, age_group, fare_per_person, sex_pclass, women_children_first",0.78229,0.00718,True,"{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, age_group, fare_per_person, is_child, women_children_first",0.78229,0.00718,True,"{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, age_group, deck, has_cabin, is_mother",0.76794,-0.00717,True,"{'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, age_group, deck, has_cabin, sex_pclass",0.76076,-0.01434,True,"{'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, age_group, deck, has_cabin, is_child",0.76076,-0.01434,True,"{'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, age_group, deck, has_cabin, women_children_first",0.75837,-0.01673,True,"{'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, age_group, deck, is_mother, sex_pclass",0.76794,-0.00717,True,"{'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, age_group, deck, is_mother, is_child",0.76794,-0.00717,True,"{'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, age_group, deck, is_mother, women_children_first",0.77751,0.0024,True,"{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, age_group, deck, sex_pclass, is_child",0.76076,-0.01434,True,"{'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, age_group, deck, sex_pclass, women_children_first",0.77751,0.0024,True,"{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, age_group, deck, is_child, women_children_first",0.75837,-0.01673,True,"{'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, age_group, has_cabin, is_mother, sex_pclass",0.77751,0.0024,True,"{'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, age_group, has_cabin, is_mother, is_child",0.7799,0.00479,True,"{'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, age_group, has_cabin, is_mother, women_children_first",0.77751,0.0024,True,"{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, age_group, has_cabin, sex_pclass, is_child",0.77033,-0.00478,True,"{'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, age_group, has_cabin, sex_pclass, women_children_first",0.77751,0.0024,True,"{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, age_group, has_cabin, is_child, women_children_first",0.77751,0.0024,True,"{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, age_group, is_mother, sex_pclass, is_child",0.78229,0.00718,True,"{'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, age_group, is_mother, sex_pclass, women_children_first",0.7799,0.00479,True,"{'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, age_group, is_mother, is_child, women_children_first",0.7799,0.00479,True,"{'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, age_group, sex_pclass, is_child, women_children_first",0.7799,0.00479,True,"{'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, fare_per_person, deck, has_cabin, is_mother",0.77511,0.0,True,"{'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 2}"
dt,"family_size, fare_per_person, deck, has_cabin, sex_pclass",0.76794,-0.00717,True,"{'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, fare_per_person, deck, has_cabin, is_child",0.77033,-0.00478,True,"{'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, fare_per_person, deck, has_cabin, women_children_first",0.77033,-0.00478,True,"{'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 2}"
dt,"family_size, fare_per_person, deck, is_mother, sex_pclass",0.77751,0.0024,True,"{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, fare_per_person, deck, is_mother, is_child",0.77033,-0.00478,True,"{'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, fare_per_person, deck, is_mother, women_children_first",0.78229,0.00718,True,"{'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, fare_per_person, deck, sex_pclass, is_child",0.77033,-0.00478,True,"{'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, fare_per_person, deck, sex_pclass, women_children_first",0.78229,0.00718,True,"{'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, fare_per_person, deck, is_child, women_children_first",0.76555,-0.00956,True,"{'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, fare_per_person, has_cabin, is_mother, sex_pclass",0.77751,0.0024,True,"{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, fare_per_person, has_cabin, is_mother, is_child",0.77272,-0.00239,True,"{'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 2}"
dt,"family_size, fare_per_person, has_cabin, is_mother, women_children_first",0.77033,-0.00478,True,"{'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 4}"
dt,"family_size, fare_per_person, has_cabin, sex_pclass, is_child",0.76076,-0.01434,True,"{'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, fare_per_person, has_cabin, sex_pclass, women_children_first",0.77033,-0.00478,True,"{'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 4}"
dt,"family_size, fare_per_person, has_cabin, is_child, women_children_first",0.75837,-0.01673,True,"{'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 4}"
dt,"family_size, fare_per_person, is_mother, sex_pclass, is_child",0.77751,0.0024,True,"{'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 2}"
dt,"family_size, fare_per_person, is_mother, sex_pclass, women_children_first",0.77511,0.0,True,"{'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 4}"
dt,"family_size, fare_per_person, is_mother, is_child, women_children_first",0.76315,-0.01195,True,"{'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 4}"
dt,"family_size, fare_per_person, sex_pclass, is_child, women_children_first",0.76315,-0.01195,True,"{'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 4}"
dt,"family_size, deck, has_cabin, is_mother, sex_pclass",0.77033,-0.00478,True,"{'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, deck, has_cabin, is_mother, is_child",0.76794,-0.00717,True,"{'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, deck, has_cabin, is_mother, women_children_first",0.77751,0.0024,True,"{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2}"
dt,"family_size, deck, has_cabin, sex_pclass, is_child",0.76076,-0.01434,True,"{'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, deck, has_cabin, sex_pclass, women_children_first",0.77751,0.0024,True,"{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2}"
dt,"family_size, deck, has_cabin, is_child, women_children_first",0.75837,-0.01673,True,"{'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, deck, is_mother, sex_pclass, is_child",0.76794,-0.00717,True,"{'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, deck, is_mother, sex_pclass, women_children_first",0.77751,0.0024,True,"{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2}"
dt,"family_size, deck, is_mother, is_child, women_children_first",0.75598,-0.01912,True,"{'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, deck, sex_pclass, is_child, women_children_first",0.75837,-0.01673,True,"{'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, has_cabin, is_mother, sex_pclass, is_child",0.77272,-0.00239,True,"{'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, has_cabin, is_mother, sex_pclass, women_children_first",0.77511,0.0,True,"{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, has_cabin, is_mother, is_child, women_children_first",0.76076,-0.01434,True,"{'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, has_cabin, sex_pclass, is_child, women_children_first",0.76076,-0.01434,True,"{'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"family_size, is_mother, sex_pclass, is_child, women_children_first",0.7799,0.00479,True,"{'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"is_alone, age_group, fare_per_person, deck, has_cabin",0.77751,0.0024,True,"{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2}"
dt,"is_alone, age_group, fare_per_person, deck, is_mother",0.77511,0.0,True,"{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2}"
dt,"is_alone, age_group, fare_per_person, deck, sex_pclass",0.7799,0.00479,True,"{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2}"
dt,"is_alone, age_group, fare_per_person, deck, is_child",0.77751,0.0024,True,"{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2}"
dt,"is_alone, age_group, fare_per_person, deck, women_children_first",0.77511,0.0,True,"{'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 2}"
dt,"is_alone, age_group, fare_per_person, has_cabin, is_mother",0.7799,0.00479,True,"{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2}"
